trade_id,strategy,symbol,direction,entry_date,entry_price,return_pct,win,macd0_pct,gap_atr,macd_line,macd_signal,exit_date,exit_price,rsi_entry,weekly_rsi,adx,di_plus,di_minus,rvol,gp_zone
BLV_2012-05-22_short,SID,BLV,short,2012-05-22,93.27,-4.4602,0,0.1072,1.9334431837350312,0.8748903964933845,0.774932900944418,2012-08-03,97.42999,61.41162238105157,65.05643299760283,18.24475369911081,30.667378447748256,23.52116499127949,1.6613357203041366,0.0
C_2012-05-22_long,SID,C,long,2012-05-22,26.92,5.1634,1,-1.415,1.0799574481015266,-2.039802738675437,-1.658893911076593,2012-06-15,28.31,26.825247442907383,35.58876126383119,37.34175925814309,15.534640434520878,37.10300588317108,1.1998720693683098,0.0
SPY_2012-05-22_long,SID,SPY,long,2012-05-22,132.2,0.6808,1,-0.4182,1.5274402838650103,-1.8993306601347228,-1.3465132719144208,2012-06-08,133.10001,36.424494056694456,43.85452780128003,27.727447091824285,16.629936346105357,34.52686221898046,1.1611117824360464,0.0
VIG_2012-05-22_long,SID,VIG,long,2012-05-22,55.87,0.8592,1,-0.3199,1.4370065651404018,-0.6030469154103812,-0.4243140971375989,2012-06-08,56.35001,37.37989706412779,44.14892118032118,25.449464344439725,15.383779571914427,32.41541089037468,1.5883520366080657,0.0
MCO_2012-05-23_long,SID,MCO,long,2012-05-23,36.58,-0.082,0,-0.5378,1.236552594357406,-1.2781272149380314,-1.0814010576178352,2012-06-29,36.55,31.534798675201145,41.27521912210941,33.4142408143103,14.678076358518338,33.01041888998068,0.7847806581678044,0.0
XLF_2012-05-23_long,SID,XLF,long,2012-05-23,11.414892,1.0313,1,-0.6755,1.3064228613650726,-0.3002822385382284,-0.2231693590084485,2012-06-14,11.532613,32.581605077524316,42.10188691110486,27.89305756253257,15.517126324196337,38.12691797848197,1.3311136046297576,0.0
PSA_2012-05-25_long,SID,PSA,long,2012-05-25,133.28999,2.4308,1,-0.4589,1.5277346271449637,-1.939312385604012,-1.327610764301523,2012-06-06,136.53,39.742214490606735,49.40053905997211,30.148209004577303,14.394877392193395,29.646008648896892,0.9281764333180714,0.0
MSFT_2012-05-29_long,SID,MSFT,long,2012-05-29,29.56,1.5562,1,-0.3143,1.5664824374521806,-0.5947890060970344,-0.5018817179147843,2012-06-15,30.02,39.43716693386454,45.72721568745548,28.647868757047313,15.387492431066264,30.15053833053437,0.7801258866958904,0.0
IBM_2012-06-06_long,SID,IBM,long,2012-06-06,185.292274,2.6342,1,-0.2224,2.308844835713132,-2.8893459768622165,-2.477232878925493,2012-06-15,190.173162,43.54543515497562,44.36237817296316,31.40805457563392,19.819161286195506,30.20526441963928,0.922870588699591,0.0
CLX_2012-06-19_short,SID,CLX,short,2012-06-19,72.23,2.2982,1,0.2929,1.5946161184359384,0.9822027538846784,0.7706303119843769,2012-06-25,70.57001,63.507897359635166,63.42974400716663,29.230163657833508,33.23378694341575,11.037315928406144,1.1693755060994315,0.0
XLU_2012-06-19_short,SID,XLU,short,2012-06-19,18.495005,2.0006,1,0.1563,0.8111097926092542,0.2008082763115268,0.1718952629134227,2012-06-21,18.125,69.04355107719576,66.2881416245603,37.30932995823538,33.02688204996245,10.41453289065142,0.9472869767549228,0.0
AEP_2012-06-20_short,SID,AEP,short,2012-06-20,39.64,1.3622,1,0.1595,1.9508437973005783,0.4489266247701948,0.3856902030484531,2012-06-21,39.10001,60.7865169515637,58.39687685109165,35.73331352783044,29.97504240863513,14.21637033589455,0.8333555478141669,0.0
NEE_2012-06-20_short,SID,NEE,short,2012-06-20,16.8,-3.0506,0,0.1431,1.626891681036042,0.213252493045708,0.189213713628632,2012-08-09,17.3125,61.546852611893144,73.02433602192339,30.246364169444178,29.584102298959575,17.703419398487487,0.7504049395628053,0.0
COST_2012-06-21_short,SID,COST,short,2012-06-21,90.39999,-5.4093,0,0.4322,1.63918833018033,1.521900077290084,1.1312026578509429,2012-08-21,95.28999,60.745860366590065,61.88681362898416,33.79421498064595,32.552831213356505,14.725363844992096,1.0914774072843658,0.0
PG_2012-06-27_long,SID,PG,long,2012-06-27,59.98,2.9176,1,-0.3505,1.1147663394044414,-0.9905411430828934,-0.7803243872640386,2012-07-10,61.73,34.3293489202275,34.08301405248312,30.24512998125241,16.157287601002157,34.28852373386259,1.017143132005869,0.0
PSA_2012-07-10_short,SID,PSA,short,2012-07-10,144.14999,-0.9573,0,0.2904,0.8487344669607668,2.2220683613551273,1.803460772698156,2012-08-07,145.53,64.86731748373606,61.494695111906495,25.79144743747334,28.190365785208137,15.616383179914816,0.999337447706191,0.0
XBI_2012-07-10_short,SID,XBI,short,2012-07-10,30.463303,2.5823,1,0.4517,1.0892352652311152,0.9396006850149874,0.8020044616844062,2012-07-24,29.676637,64.44260195036046,68.20741623466262,32.249851031648056,32.94997595990133,13.752284809945955,0.560762704113579,0.0
ABT_2012-07-12_short,SID,ABT,short,2012-07-12,31.158192,1.8271,1,0.2583,1.546625059911973,0.4478045769594523,0.3673159699171988,2012-07-24,30.588896,67.90786356292531,71.61018577965967,21.45820018324807,34.26182258486696,19.24949807240108,1.046342722581202,0.0
IBM_2012-07-18_long,SID,IBM,long,2012-07-18,179.809623,3.7663,1,-0.2701,1.9079431275448009,-2.630442955650011,-2.1447023084633656,2012-07-19,186.581736,44.789730727079466,42.28948348362462,25.414357017802,18.057586943378627,29.878828419556736,2.039266519097219,0.0
ASTH_2012-07-20_short,SID,ASTH,short,2012-07-20,4.0,50.0,1,8.4971,2.772679879729656,0.8673114861550539,0.5274275571642136,2012-08-10,2.0,62.85906849001354,77.40433297893912,31.580770543058087,35.621613054281454,33.899806320233935,1.73252482174985,0.0
AVB_2012-07-20_short,SID,AVB,short,2012-07-20,148.07001,2.357,1,0.4054,1.2200748003712707,2.4449948125193544,1.844668215851124,2012-07-26,144.58,60.62107393941049,60.69689713618238,27.438761169720305,31.073400716627443,15.89367648579248,0.829816748935449,0.0
PG_2012-07-23_short,SID,PG,short,2012-07-23,64.39,1.3667,1,0.5443,1.5706223167231053,0.811372491144013,0.4608750254886656,2012-08-02,63.50999,61.526162980644685,52.725087772200354,27.96424845225737,33.42038665919836,16.35718964974932,0.6978639079484455,0.0
TGT_2012-07-23_short,SID,TGT,short,2012-07-23,60.44,-5.6089,0,0.2542,1.7965177698962054,0.9449910796165356,0.7913705672985408,2012-09-26,63.83,58.47635762845015,66.0866291003245,20.648892791102515,25.525255453140115,20.23742633777432,0.7824945983964715,0.0
XLU_2012-07-23_short,SID,XLU,short,2012-07-23,18.71,0.3741,1,0.0825,1.099112780219762,0.147248427785076,0.1318045099620386,2012-08-15,18.64,61.9736183224331,67.08205009119638,29.3110171579373,27.99845748823723,13.691704249674247,0.7382468276947337,0.0
PFE_2012-07-24_short,SID,PFE,short,2012-07-24,22.158285,-1.8182,0,0.2917,1.3397699111358752,0.2866460708386604,0.2220177575657448,2012-09-14,22.561162,59.74106734202512,64.77990471760575,16.11538993301971,27.733657328190635,24.609494906867795,1.0530490697533623,0.0
AWK_2012-07-25_short,SID,AWK,short,2012-07-25,35.64,-3.7879,0,0.1938,1.5690374597897665,0.5347425643366961,0.4656893343160375,2012-08-30,36.99001,59.624215695665214,67.19065234184566,26.5447603638484,24.949351273858905,13.793816449289931,0.977546666775127,0.0
AEP_2012-07-31_short,SID,AEP,short,2012-07-31,42.24001,-3.7405,0,-0.0014,0.945222233819612,0.5970687622939792,0.5976613578807557,2012-10-24,43.82001,66.23545773548817,68.72203003133338,46.293351543693305,29.11077160218612,8.408846518122672,1.1443515234083708,0.0
UAL_2012-08-06_long,SID,UAL,long,2012-08-06,18.48,5.8983,1,-1.5877,0.8043428190616716,-1.4143231710726631,-1.1209153845046729,2012-09-06,19.57001,26.34367470590543,38.466089657213544,37.30255236168818,9.540272724963364,35.51867083111053,1.0171809464235746,0.0
MCO_2012-08-08_short,SID,MCO,short,2012-08-08,39.83,2.7617,1,0.44,1.398149734694868,1.0862889764075092,0.9110370654174852,2012-08-20,38.73,58.63824681699101,59.782787415056646,24.631184318141845,30.382392057074835,22.173329655285297,1.5573216080357704,0.0
STE_2012-08-14_short,SID,STE,short,2012-08-14,33.66,-4.9317,0,0.7793,1.289001861080583,0.8036613984081526,0.541334324701124,2012-10-09,35.32001,64.08315664544541,63.40049982128056,27.76193250376937,30.854458496202614,14.683721814763166,0.5316451991272471,0.0
BLV_2012-08-22_long,SID,BLV,long,2012-08-22,95.85001,0.4069,1,-0.2542,0.0,-0.6680779803405699,-0.424409773081977,2012-08-23,96.24001,47.88056199463403,50.30929727401123,29.375503503285724,25.035314083894413,41.13796351629586,1.2728024667600326,0.0
ITW_2012-08-22_short,SID,ITW,short,2012-08-22,58.75999,0.1702,1,0.3672,1.161968242334844,1.5438902430577173,1.328122931246684,2012-09-26,58.66,64.94949836916393,64.13911057406312,24.84814373381124,32.27778089408451,18.72353932031204,0.8237888006747477,0.0
C_2012-08-23_short,SID,C,short,2012-08-23,29.58501,-21.8522,0,0.5533,1.9019990921566057,0.8034071145876318,0.6397268371099816,2012-11-07,36.05,60.14145845965727,49.36901374229689,22.851792503197423,34.695327518615784,20.416342210938364,0.9132512956224432,0.0
BAC_2012-08-27_short,SID,BAC,short,2012-08-27,8.07,-13.0112,0,0.4902,1.6994892470103913,0.1760727104810486,0.1365171295928632,2012-10-26,9.12,61.83674471211829,54.64913817116222,23.630478943852932,29.265882554594462,15.679336711219191,0.8037147029175808,0.0
AAPL_2012-08-30_short,SID,AAPL,short,2012-08-30,23.709545,-0.1976,0,0.2063,1.5099380830217153,0.629421490475778,0.580508336678863,2012-09-26,23.756402,64.29260621841883,71.13371886260559,37.78258653098845,35.7897348862732,18.249856380170588,0.7533944695555324,0.0
PG_2012-09-11_short,SID,PG,short,2012-09-11,68.25999,0.1758,1,0.0593,0.655929454536061,0.7721750992864003,0.7316901914039604,2012-10-10,68.14,70.21798187077067,64.48748012474817,41.87963510989129,31.37725573841173,7.953130216070951,0.9713398050583816,0.0
BLV_2012-09-19_long,SID,BLV,long,2012-09-19,94.83,1.0123,1,-0.1785,2.1172182807616986,-0.5490222534528613,-0.3797494665836821,2012-09-24,95.78999,44.610739171730245,46.20514883253679,15.670983256752129,25.5645063125514,27.6450598608528,1.3561733683930628,0.0
COST_2012-09-19_short,SID,COST,short,2012-09-19,101.88,2.3459,1,0.2388,0.8505099959038853,1.6857376487796645,1.442408672414461,2012-10-02,99.49001,67.85753560242586,73.19215348370042,35.70543980666475,31.58230636907825,9.576025523024583,1.1976242122429128,0.0
WFC_2012-09-19_short,SID,WFC,short,2012-09-19,35.25,2.3546,1,0.2831,2.3325212748177795,0.4113459279450708,0.3115603816505391,2012-09-26,34.42,58.080416922591624,68.02864293487963,22.334291948315265,38.5753233616289,16.588310784654986,1.3074159642294942,0.0
XLF_2012-09-19_short,SID,XLF,short,2012-09-19,13.022387,3.3977,1,0.338,2.071966584255021,0.2579122559561355,0.2138907106005869,2012-09-26,12.579926,69.95267944205663,68.63777484500372,34.54167605385574,41.71251232355355,15.7231583025866,1.603538434634076,0.0
HON_2012-09-20_short,SID,HON,short,2012-09-20,54.31055874,2.0479,1,0.2404,1.4844612303742644,0.722633990062377,0.5920894225319169,2012-09-25,53.19833578,58.23729593733427,61.17810456114022,25.737433468130575,26.483054232652375,14.686495346939893,1.2801501611663455,0.0
IBM_2012-09-21_short,SID,IBM,short,2012-09-21,196.744681,2.5973,1,0.2632,0.8735363769715613,2.6578896504987313,2.140108727657096,2012-10-17,191.634553,67.2739175099493,59.17308888346907,26.541564224594907,30.448296205313557,14.743975942440752,4.210690198130593,0.0
SPY_2012-09-21_short,SID,SPY,short,2012-09-21,145.87,1.7653,1,0.0778,1.8779171872899476,1.770767592719551,1.6572960067642324,2012-09-26,143.295,64.82399426263649,66.02857077043538,32.155716828076365,34.717045878458194,16.051571032674808,0.9954880788805166,0.0
VIG_2012-09-21_short,SID,VIG,short,2012-09-21,60.49001,1.6532,1,0.0767,1.130704101332742,0.581378550976531,0.5350117343563573,2012-09-26,59.49001,66.16614722305778,65.13553279377086,28.660948718871985,34.854611988305436,14.713804233721245,1.3061291162843107,0.0
XBI_2012-09-24_short,SID,XBI,short,2012-09-24,31.596632,2.342,1,0.4159,1.454558270682873,0.620408379128353,0.4889839825381806,2012-10-09,30.856639,65.96642807195575,67.33544038377485,32.57765075792058,39.46978395395761,17.095459173412575,2.8347200171363154,0.0
ABT_2012-09-25_short,SID,ABT,short,2012-09-25,33.282293,0.7619,1,0.2568,1.136499002424121,0.4994074155766199,0.4139269585841151,2012-10-17,33.028731,68.8248019941593,78.28368270652798,29.031482014351393,34.011003561031536,11.524548217768182,1.576513408682639,0.0
MCD_2012-09-25_short,SID,MCD,short,2012-09-25,92.86,2.0784,1,0.2262,1.2644424018950404,1.1234200249063946,0.9133972140966928,2012-10-02,90.92999,63.48171183402608,55.88401456215622,31.12691544098386,31.08963190193155,13.847340517735912,0.977612123668969,0.0
AVB_2012-10-02_long,SID,AVB,long,2012-10-02,136.63,0.2049,1,-0.2636,1.5092708546992375,-1.7387691913207846,-1.3785907492295673,2012-10-19,136.91,38.708472609969206,43.88941234861278,23.461313145101364,12.550714581040731,29.705663143837352,0.934859368533974,0.0
PFE_2012-10-09_short,SID,PFE,short,2012-10-09,23.992564,1.7384,1,0.1989,0.9656628981474858,0.3535907447707096,0.3058660325122951,2012-10-31,23.575467,67.54191002351551,70.82004857257274,37.92605868570173,29.083895118410595,10.880287341273151,0.8016913011775643,0.0
V_2012-10-09_short,SID,V,short,2012-10-09,34.185003,0.0731,1,0.1245,2.4223733750403693,0.5473629565787803,0.5047885420960521,2012-10-23,34.16,57.256540927455994,72.81871640604142,31.73061326870564,35.851385513050495,19.630721236932075,0.8235647103959123,0.0
PSA_2012-10-16_long,SID,PSA,long,2012-10-16,137.81,1.5021,1,-0.0659,0.8848483331224375,-1.6745815131585573,-1.5837494922382778,2012-11-01,139.88,36.17647679175234,43.75653482115765,24.29397414389781,16.792477433442237,24.578749065916416,0.4242783945668145,0.0
MCO_2012-10-19_short,SID,MCO,short,2012-10-19,45.62,-0.2631,0,-0.0093,1.070606543912637,0.8263319237514111,0.830567987626474,2012-11-14,45.74001,61.69840122691428,65.67430525063938,29.45509304885335,24.971329339023757,24.909116772709503,0.7409417245290766,0.0
CLX_2012-10-22_short,SID,CLX,short,2012-10-22,73.82001,0.8534,1,0.1073,0.0,0.7166854480544629,0.6374749741368493,2012-10-23,73.19,52.70567175649396,64.88981717080767,32.740068101341485,25.395739204561373,18.648355522394763,0.980875323149046,0.0
MSFT_2012-10-26_long,SID,MSFT,long,2012-10-26,28.21001,4.626,1,-0.4023,0.885599842762169,-0.5855135968267113,-0.4720232532056423,2012-11-01,29.515,33.66997867166701,37.26544357752082,32.05911849698184,11.224385111955334,28.999505181870138,1.115201273110736,0.0
IBM_2012-10-31_long,SID,IBM,long,2012-10-31,185.808053,-0.5346,0,-0.7173,1.3096467010441977,-3.1941573689817915,-1.8613091420997832,2012-11-23,184.814692,38.280401165201674,44.82224637133927,32.42416721801781,20.80900707734554,33.67859907334143,1.3656963328553418,0.0
MCD_2012-11-05_long,SID,MCD,long,2012-11-05,87.46001,-0.4688,0,-0.469,0.9818514393608838,-1.2903656526190872,-0.8801469721697457,2012-11-23,87.05,34.893852929326215,40.406015867454315,30.636688805671724,16.5108127493382,32.41364321998068,0.80344951069575,0.0
ABT_2012-11-09_long,SID,ABT,long,2012-11-09,31.019456,0.3701,1,-0.3309,1.1664899604146792,-0.5581778392414805,-0.455523564663025,2012-11-29,31.134272,39.47101169462905,49.23532800936218,32.61235399747701,14.67978081624342,32.459434133295815,1.0295640513430726,0.0
XBI_2012-11-09_long,SID,XBI,long,2012-11-09,28.149972,3.2919,1,-0.4721,1.335949354839236,-0.7766362572372643,-0.6437414772204806,2012-11-20,29.076638,38.182821236825006,46.18422899924626,30.35804376693071,17.566439210882084,32.270020326416656,1.113518800786112,0.0
AEP_2012-11-16_long,SID,AEP,long,2012-11-16,41.52,2.7216,1,-0.63,1.324570860153918,-0.7889627342991474,-0.5274040326523198,2012-11-30,42.64999,32.08553246327128,45.36471299262288,37.19517502974792,9.589526215100356,35.90970035211392,1.056270377775978,1.0
NEE_2012-11-16_long,SID,NEE,long,2012-11-16,16.837503,2.0193,1,-0.433,1.4279627791807583,-0.2071527705589666,-0.1342523406419951,2012-11-30,17.177503,38.520566938729736,48.569886801697976,29.639445703252413,10.609227840356276,28.80606264050998,0.9962608893613047,0.0
PSA_2012-11-16_short,SID,PSA,short,2012-11-16,143.86,1.0635,1,0.3986,1.742296738305797,1.4444161485957636,0.8710231677132245,2012-11-28,142.33,57.88884724363705,54.27082690225283,29.49466576155126,28.87383863844247,14.3749542170257,2.1456897909725265,0.0
XLP_2012-11-16_long,SID,XLP,long,2012-11-16,34.41,2.1505,1,-0.2456,1.1064794274706995,-0.3974259163785447,-0.3129130760509662,2012-11-21,35.14999,33.0884562345944,43.27248724929913,35.98189127718923,15.42272508176118,39.657195026071136,1.255989842976192,0.0
AAPL_2012-11-19_long,SID,AAPL,long,2012-11-19,20.204622,4.207,1,-0.0975,3.2067276157516007,-0.9447278958408524,-0.9250323667565864,2012-11-26,21.054623,43.731596721694345,34.48789061515515,51.83816910051341,18.717293556737708,35.82555391584465,1.31532624244464,0.0
AVB_2012-11-19_long,SID,AVB,long,2012-11-19,129.97,1.8312,1,-0.3927,1.485776752578825,-1.9090347763809632,-1.3986504279787164,2012-11-27,132.35001,38.34589753738883,39.517392314336675,21.98454841093865,35.1215517178929,28.22944049124661,1.0208275814695091,0.0
PFE_2012-11-19_long,SID,PFE,long,2012-11-19,22.883465,1.6156,1,-0.3689,1.517315372470558,-0.2947935358884272,-0.2103687695399178,2012-11-23,23.253164,41.66042996895878,50.14265564074973,30.535302775362943,17.235411004721897,26.260016288000926,1.2307565693638458,0.0
SPY_2012-11-19_long,SID,SPY,long,2012-11-19,139.13,1.5956,1,-0.1905,0.0,-1.7292020708091798,-1.464156574937635,2012-11-23,141.35001,45.05325864875685,43.373631644283265,24.29159173272075,20.374192534661724,29.70492706031355,1.0643399425425195,0.0
STE_2012-11-19_long,SID,STE,long,2012-11-19,33.10001,3.3535,1,-0.5309,1.2942164067038515,-0.7548424780920087,-0.5791249120486318,2012-11-29,34.21001,36.90529890580511,46.705868155180546,27.72934224081816,13.65229956196754,25.48344650282338,0.7679400859680515,1.0
WFC_2012-11-19_long,SID,WFC,long,2012-11-19,32.39999,2.4692,1,-0.347,1.7614081077733823,-0.6935761554886426,-0.581136507928916,2012-11-23,33.2,40.82741581336859,42.04499463489445,23.183867600105,18.33055344392975,28.497358170560403,0.8344237977908423,0.0
XLU_2012-11-19_long,SID,XLU,long,2012-11-19,17.195,2.7043,1,-0.415,1.2553351385329037,-0.3202575377360546,-0.248893304776456,2012-11-30,17.660005,30.34138535919756,35.024244928490944,35.374111645417926,10.4817128861841,34.74368641360545,2.135539450441623,0.0
MSFT_2012-11-21_long,SID,MSFT,long,2012-11-21,26.95,2.2635,1,-0.5509,1.10955498350877,-0.7150789689507207,-0.5666158301845886,2012-12-18,27.56,33.7387511819059,33.23604721664384,29.58219334757246,18.324871892567867,35.0955686640431,1.1530640814061108,0.0
CLX_2012-12-04_short,SID,CLX,short,2012-12-04,75.50999,1.9732,1,0.2724,1.2914832622809238,0.6824038226904321,0.476680102323497,2012-12-21,74.02,61.32113177843323,64.77803148021883,28.32988441093021,24.517480109634167,13.48701639029638,1.0650955178823585,0.0
ASTH_2012-12-18_short,SID,ASTH,short,2012-12-18,10.0,50.0,1,3.4413,2.0983732876959613,1.6530760173838424,1.3089482106062431,2012-12-31,5.0,61.94769610466713,72.27846215942098,27.067336561615907,26.97101883008024,53.768769655632475,3.6614936954413193,0.0
MCO_2012-12-21_short,SID,MCO,short,2012-12-21,50.25,1.592,1,0.2219,1.291600636607471,1.0269085064794157,0.9154080267266164,2013-02-04,49.45,60.39258394333493,67.36542285911909,14.183907262868091,25.883593199881265,23.47556578003899,1.534329222244752,0.0
XLF_2012-12-21_short,SID,XLF,short,2012-12-21,13.31466,-5.2439,0,0.399,1.400257188238825,0.165685336208039,0.1125627147409267,2013-02-25,14.012868,59.97796222092921,61.60153819594117,20.633297178069096,34.25182747467556,19.2920785072859,1.171542202205372,0.0
BAC_2012-12-24_short,SID,BAC,short,2012-12-24,11.25,-0.2667,0,0.5639,1.0102188926849858,0.4485370932371104,0.3851029207546637,2013-01-17,11.28,68.0083411828289,69.57910198165604,32.91591862824656,33.963667591437016,10.486094619993684,0.3183838870189511,0.0
UAL_2012-12-26_short,SID,UAL,short,2012-12-26,23.67999,-1.1825,0,0.895,0.8149933860527449,1.0196297736639472,0.8076954722890685,2013-01-29,23.96001,71.81290821401753,63.174157636604654,43.98598012646723,30.217538622667423,8.093471828219293,0.9772606813960416,0.0
C_2012-12-27_short,SID,C,short,2012-12-27,39.25,-7.8981,0,0.4259,0.99150533942138,0.9924043494515828,0.8252208118645494,2013-02-21,42.35001,62.52776393536457,66.11287527814147,22.5834371020371,27.802037335521636,20.694525022492215,0.8094739945311333,0.0
BLV_2012-12-28_long,SID,BLV,long,2012-12-28,94.72,-2.0904,0,-0.1552,2.2147107697619526,-0.6710478858349802,-0.5240372375558793,2013-02-25,92.74001,43.02105900801369,46.310783593137224,24.533798289626137,24.560569251321972,40.33741888535351,0.7393653691480806,0.0
ABT_2013-01-14_short,SID,ABT,short,2013-01-14,33.36,-1.2889,0,0.4982,1.090972675014349,0.6298205308507221,0.463626429567146,2013-02-28,33.78999,65.58608418828905,62.80209811453361,32.114834691747696,30.671645109240423,13.994586100422447,0.4686397791700757,0.0
V_2013-01-15_short,SID,V,short,2013-01-15,40.1125,3.3905,1,0.3242,0.9735837177647496,0.9075681344986676,0.7775258249928436,2013-01-30,38.752498,70.51606620397081,77.88553329610166,44.77611151473184,34.84967703143296,9.07628943130711,0.5810231771780546,0.0
HON_2013-01-16_short,SID,HON,short,2013-01-16,59.85373375,-9.3661,0,0.1565,0.2840076165458459,1.103842030992432,1.010184891248681,2013-04-05,65.45969559,68.5669575660966,65.32819894039244,27.543532711693626,31.24488535184581,12.629580312616588,0.6031334040793814,0.0
XBI_2013-01-17_short,SID,XBI,short,2013-01-17,31.893298,1.505,1,0.4202,1.028003853281842,0.6956409770599237,0.5616134028582416,2013-02-21,31.413305,66.77085948770232,62.16109310823268,28.83340998050048,32.25930205538264,12.815109446091608,0.4922002129222383,0.0
PFE_2013-01-18_short,SID,PFE,short,2013-01-18,25.15853,-1.1304,0,0.1914,1.1825998832496734,0.3932669539832645,0.3451222487438124,2013-02-25,25.442924,61.70920487015914,66.4152212031984,30.19569719265231,31.430722404175597,15.540404477748554,1.81193522585122,0.0
ITW_2013-01-29_short,SID,ITW,short,2013-01-29,64.14,2.0424,1,0.2811,1.4987239776904893,0.8777703475200411,0.6974644232090206,2013-01-31,62.83,59.269584894006435,64.53325531382134,16.16924547545239,27.6709340271737,23.58045491365584,1.832687418568527,0.0
WEN_2013-01-29_short,SID,WEN,short,2013-01-29,5.13,-7.9922,0,0.2977,0.7019055506816324,0.1216970170949256,0.1064250844656162,2013-04-05,5.54,70.65881624097773,71.4753394910125,42.63414683811043,23.949570738866825,4.711413941640479,0.8431583085945651,0.0
SPY_2013-01-30_short,SID,SPY,short,2013-01-30,150.07001,0.713,1,0.1071,0.7492413364873128,1.7893796545673697,1.6285817800514557,2013-02-25,149.0,68.987617894775,65.68825088198491,30.70803553048796,31.914062260870413,10.411865644590728,1.0089914429434923,0.0
VIG_2013-01-30_short,SID,VIG,short,2013-01-30,63.35001,0.8682,1,0.1787,0.6950792148728399,0.8756774747492031,0.7624488460265672,2013-02-25,62.8,72.47867874267106,68.00533043181308,39.71748914993343,39.27037700135964,8.81252000294588,1.318648267377538,0.0
IBM_2013-01-31_short,SID,IBM,short,2013-01-31,193.965163,1.8516,1,0.4085,2.207879375040942,2.86854188299813,2.0762509834958545,2013-02-20,190.373737,66.57568170151629,60.37885064480807,25.946390129168144,39.47716175948621,15.24298951796608,0.7374443058749461,0.0
MCD_2013-02-04_short,SID,MCD,short,2013-02-04,94.60001,-5.6237,0,0.1727,1.730426829203895,1.474483776796788,1.311123898705837,2013-04-19,99.92,64.58238071182832,63.78411687859996,31.167829571963836,33.58197747416997,15.297611026091964,1.1407936134797574,0.0
STE_2013-02-04_short,SID,STE,short,2013-02-04,37.53,-5.9952,0,0.1955,1.2803432483725956,0.7910701567341079,0.7176938001513008,2013-04-15,39.78,64.57143493955962,68.37008646225328,19.54971161481821,31.135521727508035,20.723849441463276,0.6477635069566301,0.0
XLP_2013-02-04_short,SID,XLP,short,2013-02-04,36.82001,-11.271,0,0.1309,1.514321157548863,0.3567772601423087,0.3085841391975234,2013-05-29,40.97,61.621387025439816,63.63133322945214,30.76746790882004,33.26023670588771,15.312104317683245,0.7020985286460077,0.0
XLU_2013-02-04_short,SID,XLU,short,2013-02-04,18.214995,-9.086,0,0.2255,1.2209968446940715,0.1628839164036577,0.1218070494365192,2013-05-09,19.870005,62.8040376044493,56.744755984177864,23.686949175399977,29.31963759258533,15.471738989053511,0.793958611493342,0.0
AAPL_2013-02-05_long,SID,AAPL,long,2013-02-05,16.351555,-0.4639,0,-0.3647,1.489949031139902,-0.7522953541458932,-0.6926599237157276,2013-03-18,16.275697,39.1608451696839,33.015042398250074,34.90197334442045,16.397532740411027,39.68715157002788,1.002032452953429,0.0
AEP_2013-02-05_short,SID,AEP,short,2013-02-05,44.85001,-8.874,0,0.2055,1.4414967850409732,0.5223822601266477,0.4302117337297341,2013-05-09,48.83,64.43425880299927,62.92598944867893,23.883763307547156,29.644346015412864,16.55002813314748,1.0135763728735696,0.0
PG_2013-02-08_short,SID,PG,short,2013-02-08,75.75,-1.8086,0,0.3715,1.0211625546031209,1.7967993737869534,1.5153930955570658,2013-04-24,77.12,73.37015956233743,71.59789878009407,45.14927852620226,38.20582268834288,9.590459597836476,0.8621161617694284,0.0
AVB_2013-02-11_long,SID,AVB,long,2013-02-11,129.78,-0.4392,0,-0.5879,2.39773553187888,-2.1776879164665672,-1.4147637758105536,2013-03-14,129.21001,40.92982671765375,42.23429048593661,36.558320541020805,22.06371291546027,28.213794372502964,1.1852448740084616,0.0
CLX_2013-02-11_short,SID,CLX,short,2013-02-11,80.5,-8.1491,0,0.252,1.0176399946023051,1.400147596113115,1.197279615729251,2013-04-25,87.06,75.20637682664696,70.8055424441853,45.067928871014615,37.66296702624903,8.17912917745348,0.7366703947791827,0.0
MCO_2013-02-15_long,SID,MCO,long,2013-02-15,46.8,4.5513,1,-1.1612,3.2273561130654844,-1.6320742748749666,-1.0886154478966004,2013-03-01,48.92999,40.11187795571166,49.30049677515155,46.79278219299877,11.030991440787266,41.19282861214124,0.634750046837653,1.0
UAL_2013-03-12_short,SID,UAL,short,2013-03-12,29.95,1.9032,1,1.0505,1.7466046160839728,1.3458842674141884,1.0312654333069171,2013-04-02,29.38,66.03235773681277,73.68651559209405,35.40718836283789,37.17655230849769,11.564755455379895,1.153865316421487,0.0
GIS_2013-03-14_short,SID,GIS,short,2013-03-14,46.42,-5.838,0,-0.2548,0.636445898989922,0.884973101734829,1.0032598194544635,2013-05-20,49.13,69.8909307681692,76.45399109047221,50.84791899100289,29.28609083781507,14.567974610674634,0.8604565748089459,0.0
SPY_2013-03-15_short,SID,SPY,short,2013-03-15,155.83,0.4569,1,0.1278,0.7661055762921439,1.649947724024429,1.4507597515521755,2013-04-15,155.118,64.26303480049405,73.10274017825112,27.193927215202955,29.831077373021515,15.927903186845388,1.0958961056153174,0.0
