time,open,high,low,close,LC Exit Long (guide),LC Exit Short (guide),Active ATR Stop,Lifetime Sortino,Lifetime PF,Rolling Sortino,Rolling PF,Sortino ADX<band,Sortino ADX>=band,Sortino IS,Sortino OOS,Per-Bar Sortino,Fast MA,Slow MA,GP_Flag,GP_Top,GP_Bot,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,Pocket Pivot,WRB Bar,WRB Entry Bar,WRB Prior Bars,True Range,ATR(14),WRB Ratio (TR/ATR),ATR Short Stop Loss,ATR Long Stop Loss,Long Stop Hit,Short Stop Hit,Long Stop Approaching,Short Stop Approaching,ATR% raw (buffer ref),ATR (raw $),Short Stop,Long Stop,MA #1,MA #2,MACD,Signal Line,Cross,Buy,Sell,StopBuy,StopSell,Distance from Kernel,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,DI+,DI-,ADX,Volume,Anomaly Volume (>= Threshold 1σ),HMA(Volume),ALMA(Volume),SMA(Volume),LSMA(Volume),+1σ above Mean (SMA),+2σ above Mean (SMA),RVOL ratio,Z-score,Volume Delta (Open),Volume Delta (High,Volume Delta (Low),Volume Delta (Close),Aroon Oscillator,Zero Line,Signal Line,Long (Chart),Short (Chart),Mean reversion Up,Mean reversion Down,Long,Short
2025-04-23,20,20.809,19.85,19.87,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.054786811468487476,,,0,27.3705,26.9625,17.050624244789937,,,,,,17.756750000000004,22.465134303558894,13.048365696441113,0,0,0,0,1.679000000000002,1.8795838368067102,0.8932828465116582,22.68858383680671,17.970416163193292,0,0,0,0,9.459405318604478,1.8795838368067102,22.68858383680671,17.970416163193292,21.48851848313138,25.178700000000003,-1.3544386100496304,-2.0468675403246612,,,,,,1.49369747339084,23.39628325917899,22.008813048255618,20.621342837332246,17.846402415485503,15.07146199363876,13.683991782715388,12.296521571792017,0,0,0,0,,,25.81844641471752,20.988834870241924,30.707649634962262,2133328,,1835124.2884848483,2220166.8976967,2996734.2,3199076.3435294116,4310224.7799945865,5652415.559989173,0.7724249027321509,-0.6218981775477304,0,14040,-58877,-58877,-59.27074807492861,0,-69.86106644705418,0,0,,,,
2025-04-24,19.87,20.2,19.45,20.17,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.05476589647957166,,,0,21.82395,21.128749999999997,17.4716510844478,,,,,,17.66975,22.12547269671268,13.21402730328732,0,0,0,0,0.75,1.7988992770348022,0.41692161955629614,21.998899277034802,17.651100722965197,0,0,0,0,8.918687541074874,1.7988992770348022,21.998899277034802,17.651100722965197,21.436811875949758,25.160300000000003,-1.0755962656454976,-1.8526132853888284,,,,,,1.5917687746956526,23.513017007419524,22.129103570246944,20.745190133074363,17.9773632587292,15.209536384384036,13.825622947211453,12.441709510038873,0,0,0,0,,,25.049570093742414,21.952057776168232,28.984976338438976,1719803,,1659708.7064069263,2113028.9132898697,2996187.35,3075501.3294117646,4299361.139336534,5662794.326292115,0.6294429918695441,-0.8919578634406322,0,5225,-13447,-13447,-56.21214906687379,0,-66.76426459265076,0,0,,,,
2025-04-25,19.81,19.9743,19.39,19.52,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.0547450054254148,,,0,21.82395,21.128749999999997,17.580818864130098,,,,,,17.536250000000003,21.583511883051337,13.48898811694867,0,0,0,0,0.7800000000000011,1.726120757246602,0.4518803199170187,21.7004207572466,17.6638792427534,0,0,0,0,8.84283174818956,1.726120757246602,21.7004207572466,17.6638792427534,21.361642782775256,25.1387,-0.8967243859482963,-1.661435505500722,,,,,,1.1481520792868263,23.59135425328722,22.212021378842906,20.83268850439859,18.07402275550996,15.315357006621332,13.936024132177018,12.556691257732702,0,0,0,0,,,24.241040968903548,21.491793459751683,27.34401658035256,1222475,,1457311.8855411257,1833311.924219694,3010667.05,2924974.6635294114,4300610.888916704,5689496.920690551,0.4619850693197737,-1.216262399144006,0,0,-30434,-19124,-52.184929201387355,0,-63.34816037670603,0,0,,,,
2025-04-28,19.59,20.1731,19.36,19.8,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.054724138260400776,,,0,21.82395,21.128749999999997,17.678642516692236,,,,,,17.415750000000003,21.018300867094048,13.813199132905957,0,0,0,0,0.8131000000000022,1.6609049888718448,0.4895523858666312,21.834004988871847,17.699095011128154,0,0,0,0,8.388409034706285,1.6609049888718448,21.834004988871847,17.699095011128154,21.300401889333088,25.117899999999995,-0.7240273362032141,-1.4739538716412204,,,,,,1.2230138752459045,23.696163039087615,22.322167853663046,20.94817266823848,18.200182297389347,15.452191926540213,14.078196741115645,12.704201555691078,0,0,0,0,,,24.24833516734704,20.740267833696375,25.947849687338138,1269963,,1284167.8974025976,1563966.4566663282,2955489,2779750.691764706,4295486.335223439,5663196.289494498,0.4837519799650249,-1.2121088800848407,0,7484,-35633,-35633,-48.7858161089241,0,-60.10984251347459,0,0,,,,
2025-04-29,19.8,20.195,19.28,19.71,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.05470329493903514,,,0,21.82395,21.128749999999997,17.758560908357076,,,,,,17.424750000000003,21.049216133101588,13.800283866898416,0,0,0,0,0.9149999999999991,1.6076260610952844,0.5691622088886794,21.802626061095285,17.672373938904716,0,0,0,0,8.156398077601645,1.6076260610952844,21.802626061095285,17.672373938904716,21.238033187790613,25.087049999999994,-0.5876518432553226,-1.2966934659640408,,,,,,1.046922407476929,23.796726024408805,22.428675643032143,21.06062526165548,18.32452449890216,15.588423736148838,14.220373354772178,12.852322973395516,0,0,0,0,,,23.262532595509878,20.25253247331068,24.588513634064125,1536290,,1172698.551948052,1440895.298192738,2745184.05,2743011.1270588236,4283119.300644403,5678330.5060507115,0.5919437332171383,-0.9687551891790331,0,1364,-24084,-12652,-45.187180400359786,0,-56.925054770501525,0,0,,,,
2025-04-30,19.13,20.08,18.9124,19.93,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.05468247541594461,,,0,21.82395,21.128749999999997,17.805706557760143,,,,,,17.539500000000004,21.32506455499047,13.75393544500954,0,0,0,0,1.1675999999999966,1.5761956281599068,0.7407709925975904,21.656195628159907,17.336204371840093,0,0,0,0,7.908658445358288,1.5761956281599068,21.656195628159907,17.336204371840093,21.18673776866157,25.052299999999995,-0.45655820241859146,-1.1286664132549509,,,,,,1.0259884333778322,23.91343397761801,22.551644715215932,21.189855452813855,18.4662769280097,15.742698403205548,14.380909140803471,13.019119878401394,0,0,0,0,,,22.03166049828776,20.84678172810252,23.029572930862308,2085216,,1188987.3936796535,1558975.1430446203,2630889.65,2699465.9670588234,3962341.9732168242,5210926.9464336485,0.8070694905418738,-0.503402662600241,0,30985,-8274,21863,-30.626725513570566,0,-52.34255174540261,0,0,,,,
2025-05-01,19.94,20.575,19.31,19.83,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.05466167964587675,,,0,21.82395,21.128749999999997,17.83904894649156,,,,,,17.607000000000006,21.50374787483095,13.710252125169063,0,0,0,0,1.2650000000000006,1.5539673690056277,0.8140454074074057,22.128967369005625,17.756032630994373,0,0,0,0,7.836446641480725,1.5539673690056277,22.128967369005625,17.756032630994373,21.133532365968957,25.023349999999997,-0.35662377495484776,-0.9742578855949302,,,,,,0.8116240875005034,24.020510153424414,22.665156267222258,21.309802381020102,18.59909460861579,15.888386836211478,14.533032950009321,13.177679063807165,0,0,0,0,,,23.025887546748283,19.634622662032058,21.952419443780155,1605841,,1235432.5655411254,1664196.689994899,2605631.8,2600618.7482352937,3794214.9291748283,5006352.048825847,0.6203120231193018,-0.8053847982189294,0,15871,-22816,-22816,-18.42136341593927,0,-46.59021200411168,0,0,,,,
2025-05-02,20.04,20.9,19.94,20.24,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.05464090758369941,,,0,21.82395,21.128749999999997,17.96090259317073,,,,,,17.796000000000006,21.816593985967693,13.77540601403232,0,0,0,0,1.0700000000000003,1.5193982712195115,0.7042261533845161,22.41939827121951,18.42060172878049,0,0,0,0,7.506908454641856,1.5193982712195115,22.41939827121951,18.42060172878049,21.098491881029,24.988099999999996,-0.24155692979146082,-0.8277176944342364,,,,,,0.9123604752448693,24.1514040983303,22.80289344981749,21.454382801304675,18.757361504279046,16.060340207253418,14.711829558740606,13.363318910227793,0,0,0,0,,,23.395502868151087,18.64696446271497,21.191148306689374,1778298,,1303351.931082251,1737575.8799712476,2525379.05,2501949.063529412,3786572.126909037,5006909.301437121,0.6873871208358185,-0.6456715150758682,0,34826,-2029,17200,-3.109725017407081,0,-39.22482959992385,0,0,,,,
2025-05-05,19.86,20.05,19.3,19.82,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.05462015918440048,,,0,21.82395,21.128749999999997,18.02298097937282,,,,,,18.023500000000006,21.960672970546163,14.086327029453848,0,0,0,0,0.9399999999999977,1.4780126804181177,0.6359891308470231,21.52801268041812,17.821987319581883,0,0,0,0,7.457178004127739,1.4780126804181177,21.52801268041812,17.821987319581883,21.048354944518056,24.952549999999995,-0.1821563311045722,-0.6986054217683035,,,,,,0.5270479842599731,24.243113253685202,22.901986474128044,21.560859694570887,18.87860613545657,16.196352576342257,14.8552257967851,13.514099017227943,0,0,0,0,,,22.332696758519344,20.892830242040716,19.915427428597713,1957824,,1382411.9395670996,1797698.8626329051,2348720.85,2441217.9200000004,3710972.6270255623,4923592.635003505,0.7560451591845965,-0.44575268055238193,0,0,-41524,-33538,9.779858879675787,0,-30.593503730598307,0,0,,,0,
2025-05-06,19.3,19.34,15.65,15.99,0,0,,1.4674436819911119,2.991272485473275,,,1.865287666253254,,1.4856995314690506,,0.05459943440308737,,,0,21.82395,21.128749999999997,,,,18.495446233439523,18.495446233439523,18.495446233439523,18.058000000000007,21.910285555355323,14.205714444644693,0,1,1,0,4.17,1.6702974889596807,2.496561257837501,21.01029748895968,13.979702511040319,0,0,0,0,10.445887985989247,1.6702974889596807,21.01029748895968,13.979702511040319,20.84998808394872,24.905199999999994,-0.4390686104113719,-0.6466980594969172,,,,,,1.7563448731363809,24.05492400777574,22.71897888658318,21.38303376539062,18.711143523005507,16.039253280620393,14.703308159427834,13.367363038235277,0,0,0,0,,,18.35020065063702,32.77595284776124,20.508325012002455,5159182,5159182,1827676.7882251083,2564563.966031109,2383035.55,2626921.315294117,3657657.1270458056,4832761.920758277,2.0065216849349374,2.277779548673675,0,14147,-136150,-39376,20.671796266163476,0,-20.983010563968612,0,0,,,,
