time,open,high,low,close,LC Exit Long (guide),LC Exit Short (guide),Active ATR Stop,Lifetime Sortino,Lifetime PF,Rolling Sortino,Rolling PF,Sortino ADX<band,Sortino ADX>=band,Sortino IS,Sortino OOS,Per-Bar Sortino,Fast MA,Slow MA,GP_Flag,GP_Top,GP_Bot,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,Pocket Pivot,WRB Bar,WRB Entry Bar,WRB Prior Bars,True Range,ATR(14),WRB Ratio (TR/ATR),ATR Short Stop Loss,ATR Long Stop Loss,Long Stop Hit,Short Stop Hit,Long Stop Approaching,Short Stop Approaching,ATR% raw (buffer ref),ATR (raw $),Short Stop,Long Stop,MA #1,MA #2,MACD,Signal Line,Cross,Buy,Sell,StopBuy,StopSell,Distance from Kernel,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,DI+,DI-,ADX,Volume,Anomaly Volume (>= Threshold 1σ),HMA(Volume),ALMA(Volume),SMA(Volume),LSMA(Volume),+1σ above Mean (SMA),+2σ above Mean (SMA),RVOL ratio,Z-score,Volume Delta (Open),Volume Delta (High,Volume Delta (Low),Volume Delta (Close),Aroon Oscillator,Zero Line,Signal Line,Long (Chart),Short (Chart),Mean reversion Up,Mean reversion Down,Long,Short
2025-04-23,38.75,40.35,38.47,39.49,0,0,,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.018052917362414923,,,0,33.957300000000004,33.4725,36.63983618229557,36.63983618229557,36.63983618229557,,,,38.21400000000001,41.19704140098609,35.23095859901394,0,0,0,0,2.3599999999999994,2.5257169283180345,0.934388162640066,42.875716928318035,35.944283071681966,0,0,0,0,6.395839271506798,2.5257169283180345,42.875716928318035,35.944283071681966,36.734954666767315,28.915275000000005,0.19730992431335181,0.25401324559247257,,38.47,,,,0.6676057522113781,43.93182615524877,42.48810440188618,41.044382648523595,38.156939141798425,35.269495635073255,33.82577388171067,32.38205212834808,0,0,0,0,,,20.981227673678067,17.96924564570199,20.69423826827464,1821615,,2242493.412467533,2028904.2425510115,2842199.3,3129555.769411765,4103355.4412574535,5422290.311086336,0.6208646147961472,-0.7299871991052032,0,43803,0,5753,-36.93762214890549,0,-23.490022122345025,0,0,,,,
2025-04-24,39.5,41.08,39.41,40.3,0,0,36.60310856412845,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.01933549182613315,,,0,33.957300000000004,33.4725,36.63983618229557,,,,,,38.18950000000002,41.09454027510743,35.284459724892606,0,0,0,0,1.6700000000000017,2.464594290581032,0.6775963112396469,43.54459429058103,36.945405709418964,0,0,0,0,6.115618587049708,2.464594290581032,43.54459429058103,36.945405709418964,36.874760366109776,29.019025000000006,0.35573526836932245,0.2743576501478425,,,,,,0.9371804171131795,44.098245396059696,42.64800334637934,41.19776129669899,38.29727719733828,35.39679309797757,33.94655104829722,32.49630899861687,0,0,0,0,,,22.081418887705652,17.099538891038648,20.124296545287518,2362160,,1972650.5084848485,2007792.1585172731,2843986.75,3022272.08,4116750.109951101,5414159.934187915,0.8236653358503288,-0.3523792383668873,0,39518,0,12720,-38.291318056331306,0,-27.825044316033058,0,0,,,,
2025-04-25,40.04,41.37,39.51,41.33,0,0,37.69788652383356,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.020986867644968342,,,0,33.957300000000004,33.4725,37.69788652383356,,,,,,38.246000000000016,41.34287197022996,35.149128029770075,0,0,0,0,1.8599999999999994,2.421408984110958,0.7681478065891107,43.79140898411096,37.08859101588904,0,0,0,0,5.858720019624868,2.421408984110958,43.79140898411096,37.08859101588904,37.049475645870174,29.126125000000005,0.5579689679189386,0.33107991370206175,,,,,,1.2504795068712486,44.34150071846483,42.88560989726838,41.42971907607194,38.51793743367905,35.60615579128616,34.15026497008972,32.694374148893274,0,0,0,0,,,21.725326357331095,16.161326512978892,19.735840382674997,1464435,,1711797.877835498,1904079.5701661056,2851797.8,2851125.865882353,4103976.477645646,5429659.145767482,0.5116321980199869,-0.9910809284285373,0,24747,-4703,24747,-35.88543601961936,0,-30.90831716313393,0,0,-35.88543601961936,,,
2025-04-28,41.82,42.459,40.95,42.03,0,0,38.495644629274025,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.02210827894294877,,,0,35.70933,35.31525,38.495644629274025,,,,,,38.354500000000016,41.80214542840433,34.9068545715957,0,0,0,0,1.5090000000000003,2.3562369138173187,0.6404279600030893,44.81523691381732,38.59376308618268,0,0,0,0,5.606083544652198,2.3562369138173187,44.81523691381732,38.59376308618268,37.24479032642429,29.233775000000005,0.765896009242212,0.4180431328100918,,,,,,1.445329588869079,44.63338058621253,43.17298058534455,41.71258058447657,38.79178058274061,35.870980581004645,34.41058058013667,32.95018057926868,0,0,0,0,,,24.032773277109637,15.422028986575256,19.88501785831019,1785036,,1544950.9438095237,1838654.701430025,2858874.9,2697246.7223529415,4105218.507118778,5409437.395189937,0.6491179580031212,-0.778982445615515,0,31239,-9504,31239,-21.694194324901474,0,-31.409157602591584,0,0,,,,
2025-04-29,42.18,43.98,41.64,43.86,1,0,40.32738429861159,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.025042315565435548,,,0,35.70933,35.31525,40.32738429861159,,,,,,38.57600000000001,42.761782603050406,34.39021739694961,0,0,0,0,2.3399999999999963,2.3550771342589383,0.9935980295338878,46.33507713425894,39.28492286574106,0,0,0,0,5.3695329098471,2.3550771342589383,46.33507713425894,39.28492286574106,37.50421031362333,29.346125000000008,1.0660565571821792,0.5476458176845093,,,,43.98,,2.0172709916101046,45.056720505447245,43.59212554314931,42.12753058085137,39.198340656255496,36.26915073165962,34.804555769361684,33.33996080706375,1,0,0,0,,,26.940270116204758,14.327507728541278,20.647746696236943,2694080,,1528225.8187878788,1985104.6515215985,2804503.6,2609102.9247058826,4129787.6934100343,5408547.863010544,1.0170618958542934,-0.12273413540754463,0,141064,-6497,141064,-9.15219994271708,0,-29.65302752057168,0,0,,,,
2025-04-30,42.87,45.83,42.76,45.51,0,0,41.900785420139336,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.02768661159910531,,,0,35.70933,35.31525,41.900785420139336,,,,,,38.96400000000001,44.10191942326806,33.82608057673197,0,0,0,0,3.0700000000000003,2.4061430532404424,1.2759008637767888,48.23614305324044,40.35385694675956,0,0,0,0,5.287064498440876,2.4061430532404424,48.23614305324044,40.35385694675956,37.81816285034399,29.467725000000005,1.42070021659746,0.7222566974670994,,,,,,2.3871141371341333,45.59662638980698,44.12742832899769,42.6582302681884,39.719834146569816,36.781438024951235,35.312239964141945,33.843041903332654,0,0,0,0,,,29.976942989400523,13.021759193783106,21.98946836889763,3271991,,1702636.762943723,2369577.098729646,2871009.1,2588045.362352941,4092406.78753052,5358048.670299135,1.2305712498952583,0.35177888887823056,0,48274,-17017,30587,2.064980738780527,0,-25.905859846548015,0,0,,,0,
2025-05-01,45.485,46.48,44.05,45.37,0,0,41.900785420139336,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.027455709290279722,,,0,35.70933,35.31525,41.900785420139336,,,,,,39.241500000000016,45.085386634765825,33.39761336523421,0,0,0,0,2.4299999999999997,2.407847120866125,1.0092002847447832,48.88784712086612,41.642152879133874,0,0,0,0,5.307134936888087,2.407847120866125,48.88784712086612,41.642152879133874,38.11431332680109,29.588225,1.6711965284858152,0.9120446636708426,,,,,,2.0668635486264155,46.11423976954826,44.64058704249042,43.16693431543257,40.21962886131688,37.272323407201185,35.79867068014334,34.32501795308549,0,0,0,0,,,29.744252271139377,12.083076116194256,23.434792913532018,2545608,,1908966.4305627707,2629641.7709695455,2773622.5,2488594.8117647064,4107512.4036570387,5359510.997790268,0.940214428493549,-0.24752887980546062,0,0,-41694,-29468,12.21064779114501,0,-20.386298157804497,0,0,,,,
2025-05-02,45.37,45.97,42.96,43.44,0,0,41.900785420139336,0.1024400876886338,1.1618103317430835,0.10235539244608116,1.1731130513868155,-0.00039723169763118,0.48672040719641746,0.0547008307715717,,0.023704872316572555,,,0,35.70933,35.31525,41.900785420139336,,,,,,39.446500000000015,45.57075105625128,33.32224894374875,0,0,0,0,3.009999999999998,2.450858040804259,1.228141308018091,48.420858040804255,40.509141959195745,0,0,0,0,5.6419383996414805,2.450858040804259,48.420858040804255,40.509141959195745,38.323163784573595,29.692825000000003,1.694449234056627,1.0685255777479994,,,,,,1.0494975131214914,46.47644612796232,44.99790484668576,43.51936356540921,40.562281002856096,37.605198440302985,36.12665715902643,34.64811587774987,0,0,0,0,,,27.134956207546722,14.19982577462412,23.99613439302605,4166921,4166921,2294041.876190476,3062138.394829304,2859037.9,2500968.945882353,4073427.2579438854,5306884.468268723,1.5336521008463155,1.0757981235777871,0,3872,-117355,-117355,20.76430902486738,0,-13.365104117210223,0,0,,,,
2025-05-05,39.755,40.4799,35.62,37.68,0,0,,0.10385655572889275,1.1667594453424615,0.14607642816233418,1.2604872582709068,0.0035426433835648863,0.48672040719641746,0.0547008307715717,,0.01644565553939413,,,1,35.70933,35.31525,,,,41.22155227112022,41.22155227112022,41.22155227112022,39.463000000000015,45.566310904746295,33.359689095253735,0,1,1,0,7.82,2.8343681807468117,2.758992304923333,43.314268180746815,32.78563181925318,0,0,0,0,7.522208547629543,2.8343681807468117,43.314268180746815,32.78563181925318,38.29794167537463,29.770825000000006,1.2338700235032007,1.1015944668990396,,,,,,1.1061616734139823,46.40619580379174,44.920610472605325,43.43502514141891,40.463854479046084,37.49268381667326,36.00709848548684,34.52151315430043,0,0,0,0,,,21.787446538185794,29.89889929740478,23.403096828661553,12201001,12201001,3619613.4157575755,5266187.183379954,3311920.6,3153200.26117647,5643139.171420621,7982385.057126954,4.3851566001435485,3.803408512397249,0,0,-266367,-221520,28.002031938875966,0,-5.247647356237538,0,0,,,,
2025-05-06,37.27,37.27,34.03,34.86,0,0,,0.10385655572889275,1.1667594453424615,0.14607642816233418,1.2604872582709068,0.0035426433835648863,0.48672040719641746,0.0547008307715717,,0.016444249627398454,,,0,35.70933,35.31525,,,,39.19894139461163,,,39.34350000000002,45.703636083449254,32.983363916550786,0,0,0,1,3.6499999999999986,2.8926275964077535,1.2618285203849946,40.16262759640776,31.13737240359225,0,0,0,0,8.297841642018799,2.8926275964077535,40.16262759640776,31.13737240359225,38.163120433203076,29.838975000000005,0.6339989038558898,1.0080753542904097,,,,,,1.946249280710086,46.1126000392362,44.61932721526569,43.126054391295185,40.13950874335416,37.15296309541314,35.659690271442635,34.16641744747213,0,0,1,0,,,19.8237307218825,31.13033077776547,23.3164321691035,5427076,,4784156.044935064,6552403.905897995,3382141.05,3306409.425882353,5794591.008454498,8176539.73119471,1.788753253585199,0.8457082619177017,0,0,-208623,-208623,34.146061683857255,0,3.8070251112860323,0,0,,,,
