time,open,high,low,close,LC Exit Long (guide),LC Exit Short (guide),Active ATR Stop,Lifetime Sortino,Lifetime PF,Rolling Sortino,Rolling PF,Sortino ADX<band,Sortino ADX>=band,Sortino IS,Sortino OOS,Per-Bar Sortino,Fast MA,Slow MA,GP_Flag,GP_Top,GP_Bot,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,Pocket Pivot,WRB Bar,WRB Entry Bar,WRB Prior Bars,True Range,ATR(14),WRB Ratio (TR/ATR),ATR Short Stop Loss,ATR Long Stop Loss,Long Stop Hit,Short Stop Hit,Long Stop Approaching,Short Stop Approaching,ATR% raw (buffer ref),ATR (raw $),Short Stop,Long Stop,MA #1,MA #2,MACD,Signal Line,Cross,Buy,Sell,StopBuy,StopSell,Distance from Kernel,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,DI+,DI-,ADX,Volume,Anomaly Volume (>= Threshold 1σ),HMA(Volume),ALMA(Volume),SMA(Volume),LSMA(Volume),+1σ above Mean (SMA),+2σ above Mean (SMA),RVOL ratio,Z-score,Volume Delta (Open),Volume Delta (High,Volume Delta (Low),Volume Delta (Close),Aroon Oscillator,Zero Line,Signal Line,Long (Chart),Short (Chart),Mean reversion Up,Mean reversion Down,Long,Short
2025-04-23,12,12.2112,11.655,11.75,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.022503368236404166,,,0,12.305611599999999,12.07413,10.855480891789496,,,,,,11.223500000000005,12.22524397926799,10.22175602073202,0,0,0,0,0.6212,0.6696794054736696,0.9276080388952984,12.880879405473669,10.98532059452633,0,0,0,0,5.699399195520592,0.6696794054736696,12.880879405473669,10.98532059452633,11.793157986758676,11.648899999999994,0.052149892549959276,-0.06520162362652708,,,,,,0.5103008610177049,13.298421794872477,12.8101208618918,12.321819928911125,11.345218062949774,10.368616196988423,9.880315264007749,9.392014331027072,0,0,0,0,,,24.233907836997385,18.314463727999026,15.54889396059893,967311,,829421.8141125541,1091906.7935744664,1421676.8,1059967.496470588,1891343.4836064817,2374836.1100701066,0.633341125515068,-0.9111614800934319,0,1840,-18530,-18530,18.936494213678582,0,16.37647600746314,0,0,,,,
2025-04-24,11.84,12.03,11.81,12.01,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.022494277802489953,,,0,12.3783502,12.150635,11.047232256661674,,,,,,11.278500000000005,12.325137950773637,10.231862049226372,1,0,0,0,0.27999999999999936,0.6418451622255502,0.43624228471103565,12.67184516222555,11.16815483777445,0,0,0,0,5.344256138430893,0.6418451622255502,12.67184516222555,11.16815483777445,11.80166159512108,11.664149999999996,0.08945646396255569,-0.03427000610871052,,,,,,0.8158255345356725,13.358378458054217,12.87103739593983,12.383696333825444,11.409014209596672,10.434332085367899,9.946991023253513,9.459649961139126,0,0,0,0,,,23.478775313976787,17.743782049430475,15.431992211569122,1467309,,852866.3529004328,1222638.9970231508,1430301.5,1040276.9505882354,1903470.8844543272,2383092.007003892,0.9854385054684013,0.09061160164134957,0,29501,-380,29501,23.89308508899721,0,16.825194899170455,0,0,,,,
2025-04-25,11.9,12.3,11.9,12.25,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.022485198376165486,,,0,12.3783502,12.150635,11.313144238328698,,,,,,11.341500000000005,12.460289971352804,10.222710028647207,0,0,0,0,0.40000000000000036,0.6245705077808681,0.6404401024653268,12.924570507780869,11.275429492219132,0,0,0,0,5.098534757394842,0.6245705077808681,12.924570507780869,11.275429492219132,11.819243493351626,11.681499999999994,0.13681111149136882,-0.0000537825886946508,,,,,,1.0818312143109954,13.43166510476216,12.94550650108572,12.459347897409282,11.487030690056402,10.514713482703522,10.028554879027084,9.542396275350644,0,0,0,0,,12.25,25.492558003160077,16.932079935583356,15.770998597432305,738271,,850443.3258008659,1157824.2319694485,1405545.8,945452.2611764707,1898269.8415940064,2399192.016521346,0.4990065551565845,-1.3157266730351234,0,1321,-7759,-7759,29.495329343733786,0,18.22114624070198,0,0,,,,
2025-04-28,12.27,12.4,12.11,12.24,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.02247612993523357,,,0,12.3783502,12.150635,11.348991078448076,,,,,,11.412000000000004,12.56999136438914,10.25400863561087,0,0,0,0,0.2900000000000009,0.6006726143679489,0.48279211181476983,13.00067261436795,11.50932738563205,0,0,0,0,4.907455999738145,0.6006726143679489,13.00067261436795,11.50932738563205,11.835743748514307,11.699449999999995,0.17155550928184837,0.03426807578541396,,,,,,0.9834604173657718,13.499145953133711,13.014475665753645,12.52980537837358,11.560464803613447,10.591124228853316,10.10645394147325,9.621783654093184,0,0,0,0,,,25.80258642757261,16.348174604903587,16.246640897777485,831260,,836709.3812121212,1034295.5142572427,1357451.4,839378.5247058822,1892529.4348879014,2406860.012632946,0.5773414424164431,-1.063399457097759,0,0,-12112,-4171,34.927778902935195,0,20.49223392539642,0,0,,,,
2025-04-29,12.24,12.44,12.04,12.36,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.022467072457559613,,,0,12.3783502,12.150635,11.480491715701785,,,,,,11.494000000000003,12.67637726635781,10.311622733642198,1,0,0,0,0.40000000000000036,0.5863388561988098,0.6821993728902259,13.026338856198809,11.45366114380119,0,0,0,0,4.743841878631147,0.5863388561988098,13.026338856198809,11.45366114380119,11.85630281720002,11.717099999999993,0.20639450459596276,0.06869336154752372,,,,,,1.051935188431711,13.570979682156741,13.087983589348633,12.604987496540526,11.638995310924308,10.67300312530809,10.190007032499983,9.707010939691875,0,0,0,0,,,24.545264407584327,16.404301359347432,16.50619958051586,1428817,,893275.9722077923,1049790.9831834256,1313621.25,831393.8941176473,1866970.084474773,2373090.407044784,1.0241423196834256,0.1342906717321873,0,587,-23998,-23998,40.2284729072926,0,23.58268493442728,0,0,,,,
2025-04-30,12.1,12.58,12.06,12.13,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.02245802592107143,,,0,12.3783502,12.150635,11.487599450294514,,,,,,11.551000000000004,12.740586482774495,10.361413517225513,0,0,0,0,0.5199999999999996,0.5816003664703233,0.8940847186115607,13.161600366470324,11.478399633529676,0,0,0,0,4.794726846416515,0.5816003664703233,13.161600366470324,11.478399633529676,11.867036040054922,11.733299999999995,0.21299036127117077,0.09755276149225313,,,,,,0.5267200412121186,13.621225154415324,13.139956112876318,12.658687071337312,11.6961489882593,10.733610905181287,10.25234186364228,9.771072822103275,0,0,0,0,,,24.69711911000043,15.356670276140907,16.992882695548566,2273288,2273288,1078115.415064935,1352248.2272573723,1363004.55,901607.76,1862622.7959043183,2365925.92514197,1.6395306117768438,1.8159400970101498,0,27050,-19084,-19084,45.42627198595082,0,27.449083518794666,0,0,,,,
2025-05-01,11.99,12.49,11.12,11.45,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.022448990303758982,,,0,12.3783502,12.150635,,,,12.162400549705485,12.162400549705485,12.162400549705485,11.555000000000003,12.742661567956066,10.36733843204394,0,1,1,0,1.370000000000001,0.6379146260081574,2.1476228074169943,13.127914626008158,10.482085373991842,0,0,0,0,5.57130677736382,0.6379146260081574,13.127914626008158,10.482085373991842,11.850681685542964,11.741899999999994,0.16148580041817162,0.11033936927743683,,,,,,0.599715418688623,13.620087853357642,13.13980215478006,12.659516456202478,11.698945059047315,10.738373661892151,10.25808796331457,9.777802264736987,0,0,0,0,,,20.90854080441964,23.526299290410783,16.199907479841023,3594743,3594743,1491138.1908225107,2035112.248684414,1480715.95,1037163.0564705883,2161320.1394380326,2853362.469352256,2.5206242002552264,3.071293616879817,0,0,-77624,-31849,49.823600438770065,0,31.96746424211694,0,0,,,,
2025-05-02,11.37,11.98,11.235,11.65,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.022439965583674178,,,0,12.3783502,12.150635,,,,12.162400549705485,,,11.598500000000003,12.73192445712096,10.465075542879045,0,0,0,1,0.745000000000001,0.6455635812932891,1.1540304031827602,12.625563581293289,10.589436418706711,0,0,0,0,5.541318294362996,0.6455635812932891,12.625563581293289,10.589436418706711,11.84281181552167,11.749299999999995,0.13524734618384748,0.11532096465871897,,,,,,0.31217386238181327,13.629953471742166,13.150479021663683,12.6710045715852,11.712055671428235,10.75310677127127,10.273632321192787,9.794157871114304,0,0,0,0,,,19.185034249099097,21.58700895787428,15.463573350969734,1459858,,1785682.4473593074,2269614.994220427,1471565.1,1037836.2141176469,2169886.242433738,2860049.7705817614,0.9815865806483077,-0.028782619590199225,0,33891,-4112,20549,53.55583588217807,0,37.03585859544205,0,0,,,,
2025-05-05,11.5,12,11.34,11.82,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.02243095173893064,,,0,12.3783502,12.150635,,,,12.162400549705485,,,11.678500000000003,12.621267733855912,10.735732266144094,0,0,0,1,0.6600000000000001,0.6465947540580542,1.0207320672767821,12.646594754058054,10.693405245941946,0,0,0,0,5.47034478898523,0.6465947540580542,12.646594754058054,10.693405245941946,11.841917234520821,11.758299999999995,0.12671012595827946,0.11759879691863107,,,,,,0.057645344839723875,13.648730959977117,13.16997065345268,12.691210346928242,11.733689733879366,10.77616912083049,10.297408814306053,9.818648507781615,0,0,0,0,,,18.007201949580345,20.01311236645332,14.735881768693925,1674354,,1974075.089004329,2178951.038111542,1466128.05,1037651.0117647056,2171772.050002307,2862322.3857189002,1.12973855995265,0.27967879490474773,0,73869,0,55904,56.73266606383909,0,41.76038007671212,0,0,,,,
2025-05-06,11.72,11.8,11.395,11.5,0,0,,-0.252952029571367,0.62324692337577,-0.2529520295713671,0.62324692337577,-0.38201942452465815,-0.08508474881187308,-0.15083451738891374,,-0.02242194874770347,,,0,12.3783502,12.150635,,,,12.162400549705485,,,11.727000000000002,12.515646942554104,10.9383530574459,0,0,0,1,0.4250000000000007,0.6307665573396218,0.6737833435439557,12.430766557339622,10.764233442660379,0,0,0,0,5.484926585561929,0.6307665573396218,12.430766557339622,10.764233442660379,11.828508715520005,11.766749999999995,0.09305036508687259,0.11268911055227937,,,,,,0.541280644469882,13.640287071462808,13.162376062158629,12.68446505285445,11.728643034246092,10.772821015637735,10.294910006333556,9.816998997029376,0,0,0,0,,,17.14056246833324,19.04993366895405,14.060168156580675,1362192,,2022300.7806926407,1859991.3559627417,1431782.45,1009344.8964705882,2148778.38750201,2836378.0607183054,0.9220520930678361,-0.1439598041440262,0,12069,-26497,-26497,59.44355138379741,0,46.204188363562146,0,0,,,,
