tk,date,dir,sep,punch,approach,whip,wt_aligned,wt_recent,depth,fail3,fwd10
AAPL,2021-06-07,long,0.07083720610390878,0.15343261894733576,0.0620554923392201,0.0,True,True,-0.47093063024269366,False,5.083427076107139
AAPL,2021-07-21,short,0.19484300622663603,0.2733483837211012,0.4907857983580268,0.0,True,True,-1.7854027351497321,False,-1.0660275235546246
AAPL,2021-08-17,long,0.012446512255111064,0.10228916498430916,0.3343725303892369,0.0,True,True,1.1659466015332816,True,1.0919716946070857
AAPL,2021-08-18,short,0.3901746182615358,0.40259601561545555,0.2369655008364266,0.0,False,False,-1.0273611066094894,False,-4.201969448714915
AAPL,2021-08-31,long,0.16395336913696187,0.17652853554838363,0.14434010628844657,0.1,True,True,1.0192665640763567,False,-1.8441843840240946
AAPL,2021-09-10,short,0.2709322686875525,0.9917416836590783,0.009233464625196234,0.1,True,True,-1.1871670975445785,False,1.3761165851347679
AAPL,2021-10-14,long,0.2882155925016945,0.40326696979740567,0.07171554331054644,0.1,True,True,-0.778311519286212,False,6.128279112435342
AAPL,2021-11-10,short,0.09378072907451526,0.4267992056193395,0.11998804620409827,0.1,True,True,-0.6764199725569561,False,-9.47808098989431
AAPL,2021-11-17,long,0.18238160317272184,0.35588477391502193,0.07362449569410755,0.1,True,True,0.6826939551066419,False,6.690977075921856
AAPL,2021-12-17,short,0.01973594575119373,0.7863732122361186,0.46063368503634616,0.1,True,True,-2.7368399914091746,False,-6.351493510375783
AAPL,2022-02-01,long,0.5070972364736274,0.6207096470820594,0.6921491535795445,0.1,True,True,-0.3183227345858259,False,-0.9162264670846687
AAPL,2022-02-17,short,0.08832851962895048,0.26707471696986024,0.06683838715596103,0.1,True,True,-0.13216928177806242,False,3.3810847858344206
AAPL,2022-03-18,long,0.3695983738142828,0.5550140776888681,0.3741810343750759,0.1,True,True,-0.8946859612282604,False,6.299542299675109
AAPL,2022-04-08,short,0.18081864294939326,0.4402716782284331,0.45996724484051676,0.0,True,True,-0.8002620628812859,False,4.2389436060780605
AAPL,2022-05-27,long,0.5624749952207622,0.6400141710006102,0.268576416855305,0.0,True,True,-1.901444078012822,False,-11.868491642421963
AAPL,2022-06-13,short,0.5130430661379077,0.7222495467535551,0.3628709659028281,0.0,True,True,1.5382464293051947,False,-4.2159460832919216
AAPL,2022-06-23,long,0.08994791393835519,0.4392887419103453,0.24403864132925862,0.0,True,True,-1.677530373130827,False,6.342679508197735
AAPL,2022-08-22,short,0.34916965694852364,0.5597922332975345,0.1834966731447453,0.0,True,True,-1.4587902416214773,False,7.7818430624745805
AAPL,2022-10-17,long,0.072933636537947,0.31066869804224256,0.1215552706597876,0.0,True,True,-1.1105348172850251,False,7.675037641475746
AAPL,2022-11-04,short,0.3776867804145221,0.48446822421391017,0.500174004971813,0.0,True,True,0.31273982074653245,False,-9.329385038132564
AAPL,2022-11-11,long,0.23839223858851105,0.6680618055161438,0.0944851037155227,0.0,True,True,-0.33656049887830475,False,-3.6606511566140476
AAPL,2022-11-29,short,0.4888094078682665,0.6435406331346152,0.309105541879748,0.0,True,True,-0.00584825133102911,False,-3.04598450405551
AAPL,2023-01-09,long,0.0538227933936987,0.4662492850432143,0.2623664688904596,0.0,True,True,-1.5794751443936195,False,9.512122023402704
AAPL,2023-02-21,short,0.3696567347627343,0.4417100732436459,0.1446690842979878,0.0,True,True,-1.3221113733092824,False,-2.101321205864859
AAPL,2023-03-16,long,0.19358421365530126,0.26543872750672315,0.1054877792230708,0.0,True,True,0.68498898753417,False,4.177086655266993
AAPL,2023-04-11,short,0.3069441322993176,0.43220063082992355,0.295951326319839,0.0,True,True,-1.1881320175865406,False,-1.8470188045437652
AAPL,2023-04-19,long,0.013939368065138433,0.187847725727543,0.11853878859281315,0.0,True,True,1.1368353857818265,True,-0.10736722718538427
AAPL,2023-04-20,short,0.041890391745477026,0.05673561889693781,0.1309899841948704,0.0,False,False,-1.120969225021352,False,0.5160596078717439
AAPL,2023-05-01,long,0.02987848896192185,0.25551811542284614,0.2567053399906776,0.1,True,True,0.9597558274841066,True,1.6026947283101833
AAPL,2023-05-02,short,0.020852996574911006,0.05082055346291203,0.40852992455060355,0.1,False,False,-0.9503818868614988,True,-2.235692989193905
AAPL,2023-05-05,long,0.1528106653732311,0.9057192434621846,-0.24032417597883957,0.2,True,True,0.9470287399690075,False,1.0556191537088644
AAPL,2023-05-16,short,0.08512076733545501,0.38393577910660115,0.24465052782947547,0.3,True,True,-1.0768072787783207,True,-3.01041553230994
AAPL,2023-05-18,long,0.04185996989887231,0.3257525387626574,0.15867015968205528,0.3,True,True,1.1191700731630385,True,3.3704290727551323
AAPL,2023-05-22,short,0.057890455015144254,0.2400508215267226,-0.030628787676564354,0.4,False,False,-1.1621484852041262,False,-2.8759867132907457
AAPL,2023-05-31,long,0.09457782422107269,0.36856411339843487,0.38440874787991297,0.5,True,True,1.3663660464201905,False,3.779967579334431
AAPL,2023-06-26,short,0.09896626973172351,0.7404664078224947,0.2295621953227249,0.5,True,True,-4.171749331665204,True,-1.5167168602945535
AAPL,2023-06-27,long,0.1894467613587475,0.2901374530604877,0.134370731300281,0.5,False,False,4.240726033324636,False,0.9093011168138654
AAPL,2023-07-10,short,1.3483226864772506,1.437136624978948,0.6767996038853373,0.5,True,True,-4.44845207766145,False,-2.1949939857217604
AAPL,2023-08-25,long,0.11239198717955425,0.35515386246416186,0.5038318386810541,0.5,True,True,-1.354232646931012,False,0.4198999045906371
AAPL,2023-09-11,short,4.094919612572763e-05,0.25146863345379644,0.6858600277194183,0.4,True,True,0.28200761058546364,False,1.8287112004163553
AAPL,2023-10-04,long,0.014216918674420199,0.2183624504828394,0.17135988416201556,0.3,True,True,-0.8830976849927985,False,1.2553270046609333
AAPL,2023-10-20,short,0.07691634213048776,0.4100590643064618,0.30539788859979,0.3,True,True,0.16020251705683614,False,-2.1806883679921896
AAPL,2023-11-02,long,0.41175424712488484,0.817960541673975,0.37638822743189804,0.2,True,True,-0.44509100200341867,False,6.977482453959194
AAPL,2023-11-30,short,0.015433803134777128,0.20559763924561794,0.3085515206470344,0.1,True,True,-1.5188081125247497,False,-4.295870822622105
AAPL,2023-12-08,long,0.12519967020703274,0.1707544855852582,0.09544114784765002,0.1,True,True,1.4893980385963523,True,-1.0781303589469382
AAPL,2023-12-11,short,0.05844366477624652,0.18542021592296065,0.007463641174148197,0.1,False,False,-1.4303197048335543,True,0.06729425064688765
AAPL,2023-12-13,long,0.18253143034696065,0.2570388405612719,-0.009314624103808424,0.1,True,True,1.4922763634761977,False,-2.212566133561955
AAPL,2023-12-19,short,0.10064943733702804,0.10959850112438697,0.05998148612183429,0.2,True,True,-1.4158929459493401,False,7.631751707152901
AAPL,2024-01-19,long,0.2519889480497823,0.6128362045598302,0.2021383264519277,0.2,True,True,-0.44642978925287385,False,-2.9807712154225063
AAPL,2024-01-31,short,0.21233695431758126,0.7405271833411273,0.3740560188988537,0.2,True,True,-0.04215158563511447,False,0.008149570158333397
AAPL,2024-03-18,long,0.25493891919983075,0.34477472883214416,0.2942102969333744,0.2,True,True,-1.3967523230055459,False,-2.8091205070582936
AAPL,2024-04-19,short,0.3558442169728804,0.5919408270443248,0.570525651156162,0.2,True,True,0.7711926284973413,False,-11.139396757561837
AAPL,2024-04-25,long,0.37650160689771345,0.4228148859424968,0.10269617333020263,0.2,True,True,-0.7122153866076882,False,8.64089025428183
AAPL,2024-05-29,short,0.08391261311543508,0.1898662826832305,0.41827711084632774,0.2,True,True,-1.784743926039543,False,-11.971206234941501
AAPL,2024-06-05,long,0.10428058079008518,0.12267163513394092,0.0526930563286351,0.2,True,True,1.6586924929225473,True,7.050600660871664
AAPL,2024-06-06,short,0.029785798132969443,0.13463545513633884,0.027856342004514544,0.2,False,False,-1.6020598736986413,True,-6.689636790851861
AAPL,2024-06-07,long,0.07101331707407284,0.10108011173973704,0.012534501933237732,0.2,True,True,1.606549315063938,True,5.713855853408623
AAPL,2024-06-10,short,0.325244886694819,0.39653165454994155,-0.017516342520862406,0.2,True,True,-1.4835476451197656,True,-8.259120524069651
AAPL,2024-06-11,long,0.8278736867552742,1.1500803731403864,-0.07231760329153077,0.2,True,True,1.7575273949376358,False,2.944727510363543
AAPL,2024-06-25,short,0.3202007244926139,0.3565203749871236,0.698759725332655,0.4,True,True,-1.860008675938251,False,-11.436338755357722
AAPL,2024-07-02,long,0.07869673888820367,0.3927124216477219,-0.01422682352429476,0.4,True,True,1.7626667304179673,False,3.908824971274827
AAPL,2024-07-18,short,0.7174298323815032,0.9096577086821391,0.22245737007714197,0.4,True,True,-1.7466682452890534,False,2.596114527366722
AAPL,2024-08-14,long,0.02132716756141497,0.4117994448719745,0.5203838903065234,0.4,True,True,-0.007990200474191748,False,2.151359265470698
AAPL,2024-09-04,short,0.3880660367185067,0.44042989050241016,0.16441309806221338,0.4,True,True,-0.557530719257282,False,0.07244198388483003
AAPL,2024-09-20,long,0.2716592113122089,0.371199190971995,0.24618854514092106,0.4,True,True,0.17843532301696854,False,-0.6134885353874742
AAPL,2024-10-07,short,0.4018117470485149,0.4334980550919544,0.18141419341852316,0.3,True,True,-0.2927502865145642,True,-6.671467653478591
AAPL,2024-10-10,long,0.06312906662730151,0.16226025309496653,-0.020813571355708854,0.3,True,True,0.3988029885844359,False,0.6680173461478978
AAPL,2024-10-25,short,0.20097919293320585,0.28199431571200406,0.42941426328809507,0.2,True,True,-0.6944495369872971,False,1.8150751671905607
AAPL,2024-11-19,long,0.2976927693014592,0.3052440411800401,0.35057013861353853,0.1,True,True,-0.1510644418386858,False,6.452600662866215
AAPL,2024-12-30,short,0.016054169216185833,0.5988200890456827,0.03975929494934544,0.1,True,True,-2.8389148434976943,False,5.681994566794257
AAPL,2025-01-29,long,0.2469160412586267,0.6571686757813359,0.549723994279103,0.1,True,True,-1.2448267023480053,False,-0.9314754721732488
AAPL,2025-03-03,short,0.09676466132180397,0.2880767259603892,0.3735617077836505,0.1,True,True,-0.5251918827228524,False,10.09536013919351
AAPL,2025-03-25,long,0.06438107181277904,0.467972817786367,0.3898445713098139,0.1,True,True,-1.4737218848385192,False,-22.940786897907074
AAPL,2025-04-03,short,0.04023871350602177,1.0191445498248786,-0.13975000509229069,0.1,True,True,1.11149862269422,False,3.056255391067342
AAPL,2025-04-15,long,0.07125164511107013,0.5384697500545513,0.595570487742111,0.1,True,True,-1.867414121198888,False,5.125157758769383
AAPL,2025-05-08,short,0.0806474362582054,0.17068328059693655,0.46783154178813474,0.1,True,True,0.5904788106658291,True,-2.093288923733172
AAPL,2025-05-12,long,0.40358236555853705,0.5275236268184453,0.11259845219435469,0.1,True,True,-0.41031185247674534,False,-5.019193131278998
AAPL,2025-05-22,short,0.023703334466533686,0.2826696760278635,0.26230492680390455,0.1,True,True,0.0667351648162619,False,-1.2713532173540099
AAPL,2025-06-06,long,0.11711416278613575,0.16717817906124713,0.0941158942584829,0.1,True,True,-0.3283877617178788,True,-1.1867376871660396
AAPL,2025-06-11,short,0.029413389890013134,0.18069153410094654,-0.033131927836097266,0.1,True,True,0.36235508749754686,False,-1.1168115112343946
AAPL,2025-06-23,long,0.15496374926842382,0.2882274380257364,0.07540710740610429,0.2,True,True,-0.4446983663910368,False,4.223318420318134
AAPL,2025-07-29,short,0.17123936651609153,0.4587631835723617,0.10303849144659834,0.2,True,True,-0.6722385223616947,False,-8.823120013678597
AAPL,2025-08-07,long,0.11888793250824614,1.6391626681405782,0.22706874774637756,0.2,True,True,0.28590945925878586,False,2.329349832981764
AAPL,2025-08-25,short,0.1972149669270546,0.2915748667330364,0.5937670752417061,0.2,True,True,-1.2699466652141973,False,-3.1651724906752943
AAPL,2025-09-03,long,0.1358639043250887,0.5081043936279431,-0.03986824946717147,0.2,True,True,1.3647921009442747,False,0.21806128527843693
AAPL,2025-09-10,short,0.9343596278754991,0.9541746863032635,0.15905628029512586,0.2,True,True,-1.3555027627568546,False,-11.252698503424586
AAPL,2025-09-19,long,0.3275003755820961,0.6961280970853572,0.21681074722214708,0.1,True,True,1.662026245532473,False,5.099809586763393
AAPL,2025-10-07,short,0.06269124202612343,0.2930144366922856,0.20486460422049085,0.1,True,False,-2.3568531891023885,False,-2.4524190036885773
AAPL,2025-10-23,long,0.0488536239337856,0.09726256990244642,0.6462098854621031,0.1,True,True,1.4623968879040163,False,3.9255720497882285
AAPL,2025-11-07,short,0.1973805836393385,0.3753892282519401,0.27016760484008717,0.0,True,True,-2.2925487012534127,False,-1.2229190968286119
AAPL,2025-11-28,long,0.21074550388554028,0.2548378291545016,0.45184180826677384,0.0,True,True,2.3106215666259233,False,-0.20439938230256693
AAPL,2025-12-08,short,0.2759943024784677,0.5294489508867961,0.3449866227473607,0.0,True,True,-2.596497119732811,False,2.4901827196264437
AAPL,2026-01-28,long,0.27638422080420455,0.3876050466638149,0.537158780663987,0.0,True,True,-1.24680890245321,False,7.5330580699267236
AAPL,2026-02-13,short,0.009291971794211101,0.9148845497947666,0.47148473961387005,0.0,True,True,-0.30930917660423285,False,-3.4951843779726266
AAPL,2026-02-24,long,0.08558991883241754,0.3944718663547264,-0.007499762205579717,0.0,True,True,0.20881398058330014,False,-4.155961193039593
AAPL,2026-03-02,short,0.07796582844075807,0.24209697564811591,-0.02518556313746137,0.0,True,True,-0.257038125201613,False,4.495303787135829
AAPL,2026-03-31,long,0.0913347307044587,0.3905646770709703,0.025925559318055152,0.0,True,True,-0.9877829972205309,False,4.9804932952986825
AAPL,2026-06-03,short,0.22090627017712602,0.3148328671091991,0.20965106549822934,0.0,True,True,-1.9771761088141384,False,4.612260540849289
AAPL,2026-07-02,long,0.1629771455010062,0.9648613725571873,0.32207889851164967,0.0,True,True,-0.1522155114821926,False,8.135951276231834
AAPL,2026-07-31,short,0.7656671060692088,1.1251283832146783,0.0872145744591907,0.0,True,True,-1.4378610957454014,False,0.8792777991625367
AAPL,2026-08-26,long,0.07584784405673915,0.14601725681925926,0.04934743975750598,0.0,True,False,-0.2411341324135911,False,4.185673825567382
ABT,2018-06-13,short,0.23539526980383793,0.35363148672906713,0.20645650882299402,,True,True,-1.415631703708066,False,3.416914666104076
ABT,2018-07-09,long,0.04630638264781496,0.520565776655546,0.3669221701132783,,True,True,-0.0997131879815492,False,1.6721353666767191
ABT,2018-08-07,short,0.13326873098930941,0.3454459354540711,0.2482822484919472,,True,True,-1.6171894841060384,False,-0.015434349219112242
ABT,2018-08-23,long,0.2765768856270572,0.3412761553237408,0.31491001189536033,,True,True,0.9349283772976003,False,0.5772428270168328
ABT,2018-09-06,short,0.13735145758185272,0.48406619220566943,0.2965641851267323,,True,True,-1.627272294325422,False,-4.49639172157088
ABT,2018-09-13,long,0.4689666107916091,0.734259425594164,0.038741547585774465,0.0,True,True,1.8776639261503338,False,6.598522062998846
ABT,2018-10-05,short,0.13206382141417158,0.7899238719317605,0.7653668309804814,0.0,True,True,-3.548636152658455,False,5.185935887898319
ABT,2018-11-02,long,0.40398583978475844,0.4227179970626796,0.5029809108720833,0.0,True,True,-0.13155750293971294,False,2.635688432671346
ABT,2018-11-20,short,0.3397495827256645,0.4639505091325089,-0.01113104809118931,0.0,True,True,-0.5911686969399905,False,-3.591143462597679
ABT,2018-11-28,long,0.05030840413508497,0.8271127533417723,-0.02280854507270254,0.0,True,True,0.32839046204541694,False,-0.8924648774396138
ABT,2018-12-10,short,0.1949860465578137,0.19706387369587652,0.4931967443295733,0.0,True,True,-0.8576419573055721,True,7.557812352159344
ABT,2018-12-12,long,0.05564343107861746,0.19246967513359137,0.17523483839046458,0.0,True,True,0.9842169863109467,True,-2.6196015489693636
ABT,2018-12-14,short,0.2660323859850936,0.34666707253105544,0.045879577626997715,0.1,True,True,-0.7994797375793617,False,-2.218757600753829
ABT,2018-12-31,long,0.5116359906911219,0.7563702250706309,0.7640127162983746,0.2,True,True,-0.19661166539886696,True,-2.1197175774229526
ABT,2019-01-03,short,0.7087512816618882,1.0062208659618601,0.2314666925790927,0.2,True,True,0.7408259146677445,False,-6.987307837594647
ABT,2019-01-11,long,0.10577931986381921,0.21074455519059748,0.18740919236132947,0.3,True,True,-0.5949753831251309,False,0.057946081260062954
ABT,2019-03-07,short,0.11863672306010237,0.6437551931198121,0.22712147781214614,0.3,True,True,-2.450751820806952,False,-4.244810654117415
ABT,2019-03-15,long,0.07342901850693306,0.3503112470107618,0.1455494221902946,0.3,True,True,2.164742599659341,True,0.10020146482652148
ABT,2019-03-18,short,0.13580331309038174,0.21042474065704306,0.17995978144994654,0.3,False,False,-2.080434472886105,True,-1.0529145600852496
ABT,2019-03-19,long,0.05921303738584184,0.19783963957071526,0.10891097605124661,0.3,True,True,2.117665617810809,True,-0.42518975984563445
ABT,2019-03-22,short,0.7532289588367085,0.8409566816531665,0.01781075489123342,0.5,True,True,-1.8546554562327446,False,-1.3209970605763566
ABT,2019-04-26,long,0.19010003170230802,0.8129755283824952,0.8512172864626217,0.5,True,True,-0.32106962518538096,False,-2.685855954216676
ABT,2019-05-08,short,0.1875051513851155,0.6970066867340916,0.27755724702687584,0.4,True,True,-0.10051494972642844,False,-0.052490757856871184
ABT,2019-05-30,long,0.030305512672401964,0.25139461467567603,0.09284563145503157,0.4,True,True,-0.46723099965860804,False,7.540527676498177
ABT,2019-07-01,short,0.06350104643236035,0.08727423060612194,0.4145208080343783,0.3,True,True,-2.0834749869823828,True,1.2055354338709523
ABT,2019-07-03,long,0.05016335054509444,0.11958977256198258,0.055727672368604035,0.3,True,True,2.0903432185472886,True,2.8592340482985756
ABT,2019-07-08,short,0.1820591067002893,0.18477679008653194,0.023084643472788886,0.4,False,False,-1.9871368013962711,False,-3.889795273502128
ABT,2019-07-19,long,0.21175345060810416,0.428023488891801,0.327538758622005,0.5,True,True,1.679012806662592,False,-1.9087700387044548
ABT,2019-07-31,short,0.3526389735571869,0.5358060211087169,0.19129068555025047,0.4,True,True,-1.7934234563007534,False,3.6279993518548714
ABT,2019-08-30,long,0.018753538859439516,0.4663136759713281,0.36809005789550875,0.3,True,True,-0.32922263094246085,True,-2.297180033459556
ABT,2019-09-03,short,0.028267498683770625,0.04792252525856809,0.44923817021316104,0.3,False,False,0.3418145902030604,True,0.5710330739145064
ABT,2019-09-04,long,0.0014675659230847606,0.03095896567585133,0.3238804822289587,0.3,True,True,-0.3326276952608683,False,-0.6886531110669836
ABT,2019-09-10,short,0.008634602380833804,0.5592103215103589,-0.1830296838936854,0.4,True,True,0.2129271646195116,True,0.9253357668966622
ABT,2019-09-11,long,0.050434634706826444,0.05907466206269137,0.17990982675809403,0.4,False,False,-0.1966019501293215,True,-1.9640202452190114
ABT,2019-09-16,short,0.1987036893875914,0.36326692038125796,-0.05200444842148358,0.5,True,True,0.24593392768213343,False,-0.3719012134475008
ABT,2019-10-15,long,0.2908758682067514,0.9469439877594545,0.2846653606309863,0.5,True,True,-0.952318717855473,False,1.7930860917185765
ABT,2019-11-22,short,0.2174236047689564,0.22496142210552567,0.3319788332615581,0.4,True,True,-0.6382918363284051,True,-0.15525696172402625
ABT,2019-11-26,long,0.22612070470135734,0.35042424439414604,0.0775145077703859,0.4,True,True,0.7766075656446996,False,-0.5970505224761058
ABT,2019-12-03,short,0.13000370707911313,0.2937956901969524,0.022075267490854002,0.5,True,True,-0.7902027270668166,True,-3.200526828948558
ABT,2019-12-06,long,0.06339360930516967,0.08201220683307367,0.05081534662548977,0.5,True,True,0.857196716464277,True,1.3804528331637034
ABT,2019-12-09,short,0.49548273642263096,0.5594948371036305,0.0243628943206332,0.6,True,True,-0.6948324693072648,False,-4.149271372968588
ABT,2019-12-13,long,0.2731477523703227,0.39956054081387465,0.13182176484088529,0.5,True,True,0.899536027238497,False,0.5211314166882142
ABT,2019-12-31,short,0.21294314585115134,0.29789024331886993,0.2425471446505426,0.5,True,True,-1.365936235940506,False,-1.0258977052528984
ABT,2020-01-16,long,0.5018071150158576,1.2657494206457618,0.4383856674011732,0.4,True,True,0.71660342213742,False,-1.2913705631246941
ABT,2020-01-31,short,0.9962264427393505,1.4102243863081838,0.7164788218937939,0.3,True,True,-1.3842664415754342,False,-2.891906655960441
ABT,2020-03-18,long,0.11141089087127308,0.49053166707249374,0.3529428912168562,0.3,True,True,-2.1079368037186366,True,-3.3938932260530574
ABT,2020-03-19,short,0.3926117337354012,0.5045181140099776,0.09289774864131904,0.3,False,True,2.246195922240046,False,-6.630825407530239
ABT,2020-03-27,long,0.12426775932186317,0.7627452627481306,0.7900908748665567,0.3,True,True,-2.2936919705613783,False,15.142186246963863
ABT,2020-04-29,short,0.03917740269191341,0.30291406495416756,0.3705287260100638,0.3,True,True,-1.9079864292274509,False,0.13002150623485642
ABT,2020-06-23,long,0.015225526231081822,0.12495132423009717,0.07019221734735566,0.2,True,True,-0.026361133891017588,True,1.4019542250051753
